likes,928123,10330740,456664753,20165629,546195,401742377,473837611,222103174,98627270,483787858,14110780,5970160,1131457022,562197,686127,383352214,507554171,1732839919,15618582,14946689,473637654,353246678,477132,54992199,222103174,174501086,10330740,483787858,374628474,268536810,519585366,476714097,14110780,8047632,522653994,542824499,2654670,300021061,99157282
name,哔哩哔哩番剧,观察者网,央视新闻,共青团中央,老番茄,原神,新华社,央视网,哔哩哔哩国创,环球网,凉风Kaze,小潮院长,人民日报,中国BOY超级大猩猩,籽岷,美食米阿米,烂活传说,民生视频,桃乐小晚,涼仔,xiao小柴哥,UP-Sings,TAKERA,观视频工作室,央视网,哔哩哔哩会员购,观察者网,环球网,旭旭宝宝实况,火播君,游戏BBQ,小黑图图兔,凉风Kaze,哔哩哔哩弹幕网,大象新闻,军情阿丁,狸子LePtC,狸工智能,盗月社食遇记
2023120923,446429615,411358471,300604276,252513074,187683002,181884607,175068741,145543835,161453075,133453019,143137935,131488645,121128119,115448642,121297550,9079201,9058924,9026408,9035853,8972255,8892468,11051188,3358035,59088000,145543835,54841422,411358471,133453019,22096961,13070496,29039590,10622427,143137935,53540627,38869413,-1,1809090,197844,88064152
2023121011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023121023,445258415,411690604,300732733,252553509,192007112,181977686,175192401,171744804,161602972,155841767,143184543,128737947,120992027,115508329,120309423,9081851,9059524,9026771,9036023,8972405,8892574,11052408,3364221,59090378,171744804,54887150,411690604,155841767,35480443,13093475,38835186,10623184,143184543,53541581,39014321,-1,1809234,197922,88087746
2023121111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023121123,445562107,429254456,300822979,250586918,187765686,182044177,175269904,145902468,161691564,156009651,143213504,128792218,121263733,115531764,120354059,9084158,9059843,9027510,9036331,8972473,8892688,11053235,10051647,45795658,145902468,24047470,429254456,156009651,22138076,23030555,38855423,10623539,143213504,53542240,39054311,-1,1794641,197969,88103360
2023121211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023121223,445806975,412264469,303408511,250626056,192039381,182095237,173064838,146021862,162189105,156151648,135952670,131740022,121320203,115548929,121429911,9086090,9060170,9027939,9036553,8972494,8892757,7918427,3379538,59095242,146021862,54977408,412264469,156151648,22140888,23039444,29163927,1139302,135952670,53542836,44585393,-1,1812427,197992,88115497
2023121311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023121323,447521426,429430127,303549881,250698068,187792410,182121574,175749635,171900072,161860767,134458937,135960233,128863085,121199090,115561452,121453611,9087389,9060563,9028379,9036720,8972568,8892868,7919217,3385030,45799501,171900072,24145918,429430127,134458937,35488632,23050702,29202342,1139618,135960233,53543288,44603786,-1,1812652,198064,88125965
2023121411,446154150,412770599,303602627,250720813,192059026,182131631,173565353,171912708,161892127,156400234,143238123,131781007,121450524,115571034,121464814,9088016,9060734,9028555,9036777,8972561,8892879,11055245,3387586,45802556,171912708,24160425,412770599,156400234,22161437,13167551,29226509,1139765,143238123,45540165,39140270,-1,1812715,198068,88130621
2023121423,446294597,429508607,303664440,250733868,187805015,182337641,173674982,146418988,161947694,156526885,136027381,128891015,121501913,115605494,121489249,9088415,9061066,9028430,9036889,8972616,8892943,11055780,3392940,59107397,146418988,24190163,429508607,156526885,22165691,23060690,38969053,1139967,136027381,53543833,44635641,-1,1795596,198106,88136736
2023121511,447862677,413092913,303699738,252729109,192069928,182378417,173758538,171976866,162394283,134865119,136044822,128899562,121325098,115618217,120472989,9088922,9061201,9028913,9036869,8972597,8892970,7920473,3397272,45812139,171976866,55080209,413092913,134865119,35491252,13196127,29285766,10624606,136044822,53544053,39191850,-1,1795647,198107,88140557
2023121523,446601394,429588839,301296804,252760531,192109902,182466959,173893026,172009187,162042291,134989254,136062505,128921089,121397909,115683436,121512437,9089271,9061408,9029129,9037046,8972663,8893031,7920969,10057076,45816510,172009187,55109212,429588839,134989254,35492549,23069583,39018936,10624860,136062505,45597117,39274000,-1,1812954,198144,88171932
2023121611,448143799,429616662,303846812,252778948,192131042,182491426,173953376,146634038,162497959,135061156,136070143,129082714,121436134,115701107,121526026,9089660,9061538,9029347,9037040,8972666,8893055,11057013,10057738,45818037,146634038,24260389,429616662,135061156,35493380,13230022,39099183,1140422,136070143,53614378,44775379,-1,1795797,198155,88193483
2023121623,446968756,413606121,301473986,252804198,187891604,182704783,176352700,146734827,162226739,156859663,136082720,129361123,121523006,115726275,121549190,9089927,9061747,9029615,9037145,8972751,8893130,11057778,10059721,59118640,146734827,24287965,413606121,156859663,22199410,23080731,29491054,1140773,136082720,53625459,44815050,-1,1814411,198201,88213593
2023121711,447111895,429721659,304016316,252823455,192161654,182754311,176410327,172067134,162698257,135319906,136088438,129421701,121569494,115738445,120574229,9090217,9061930,-1,9037204,8972746,8893184,11058151,3415358,59119592,172067134,24298424,429721659,135319906,35496223,13259198,29536749,1141005,136088438,45627047,44830254,-1,1798200,198179,88221965
2023121723,448766656,413862151,301707285,250865304,192181939,182802388,176494093,172088025,162823805,135458822,143384570,129520714,121648965,115774823,121640411,9090556,9062226,9029790,9037343,8972779,8893257,11058805,3419730,45822852,172088025,24327192,413862151,135458822,22208425,13270281,29568695,1141508,143384570,45634606,39449635,-1,1799695,198218,88235134
2023121811,447443350,429830959,304254018,250872287,192187145,182819543,174230563,146918550,162444490,135517624,136118331,129543642,121894176,115783885,120634601,9090774,9062340,9029942,9037394,8972809,8893294,11059148,3420942,45823922,146918550,24337046,429830959,135517624,22224219,13276354,39172115,1141655,136118331,45637261,44851618,-1,1800396,198226,88241971
2023121823,449002306,414156544,301919360,250883955,192194577,183182294,176581146,172116568,162920734,157061711,143401786,129575493,121729891,115800359,120653233,9090994,9062605,9030427,9037508,8972870,8893323,11059622,10063494,45825554,172116568,55234323,414156544,157061711,22224699,13286936,29614045,10626585,143401786,45641252,39568859,-1,1800988,198289,88258192
2023121911,447686652,414491612,301993627,250904722,187937357,183272976,174335778,172126834,162535896,136148614,136130606,132498500,121978387,115805114,121703693,9091227,9062739,9030615,9037558,8972851,8893361,11059925,3427658,45826175,172126834,55247028,414491612,136148614,35498498,13294602,29626725,1142128,136130606,53646379,44921693,-1,1801265,198290,88269097
2023121923,449241190,414631468,304586550,250925379,192204205,183540136,176703692,172145745,162593771,136349506,136135224,129625474,121815876,115814689,120693490,9091429,9062962,9030571,9037702,8972882,8893384,11060331,3432353,45829083,172145745,24438927,414631468,136349506,22230144,23108707,29661429,1142649,136135224,53649656,39841651,-1,1818843,198305,88278684
2023122011,448008940,414874013,304671521,252937627,192256047,183719236,176756283,172164587,162657314,157265967,136145485,132569774,121868310,115882646,121751222,9091710,9063164,-1,9037701,8972919,8893437,11060750,10067452,45830993,172164587,24525172,414874013,157265967,35500690,13329709,39244749,1143518,136145485,53653253,39952526,-1,1819072,198366,88290492
2023122023,449501966,430134720,302231753,252953755,188038437,183836556,176779313,147424690,163106544,157307227,143424471,132585040,122112338,115928368,120729632,9091811,9063281,9030920,9037804,8972936,8893450,7925319,10068231,45832235,147424690,55323241,430134720,157307227,35500943,23118620,39256520,10628585,143424471,53656882,40004579,-1,1801924,198349,88294813
2023122111,448192527,430160893,304774058,252965872,188061178,183896848,174535972,147492829,163137547,136642947,143473885,132597222,122147184,115952608,120794745,9091975,9063414,9031381,9037779,8972996,8893466,11061275,3441126,59131132,147492829,55335825,430160893,136642947,35501368,23122406,39266236,1144345,143473885,53662470,45253176,-1,1819266,198353,88298351
2023122123,449752147,430217543,302364198,252975209,192349830,183962138,176888618,147658021,163193263,157429699,136226388,129708472,122229677,115981077,120810986,9092163,9063618,-1,9037893,8972995,8893499,11061968,10069765,59134998,147658021,55372742,430217543,157429699,35501889,13362748,29762158,1145457,136226388,45659959,40116411,-1,1819429,198399,88305213
2023122211,449989499,430294008,302601063,253007329,188124672,184017940,174674840,147764966,162870775,137053871,136245500,132642242,122101176,116011668,121870779,9092473,9063821,-1,9037979,8973034,8893551,11099246,10070819,59136414,147764966,24644329,430294008,137053871,35502842,13375246,39303982,1146676,136245500,53668131,40262529,-1,1802386,198465,88333341
2023122223,450033500,430316476,305116002,251035153,188136580,184063891,174691946,147815788,163314457,137094072,136247993,132650080,122121516,116024499,121874650,9092517,9063865,9031634,9038003,8973037,8893564,11099395,3446650,45838134,147815788,55432516,430316476,137094072,35503034,13376444,39309405,1146900,136247993,45665462,40283425,-1,1802425,198448,88352559
2023122311,448744507,415391460,302687706,253030000,188170956,184127024,177014909,147877893,163367454,157602401,143528821,132781795,122172319,116039984,120862013,9092656,9063985,9032086,9038050,8973061,8893592,7964077,3454864,45838500,147877893,24669581,415391460,157602401,22241939,13394346,39328416,10631832,143528821,45666734,40318368,-1,1802509,198477,88383905
2023122323,448968884,430444196,302849646,251081188,192538876,184206138,174793011,172389053,163520277,157781334,136261392,130144632,122285295,116135586,121908271,9092846,9064198,9032380,9038136,8973144,8893672,11100463,3460999,59138223,172389053,55505068,430444196,157781334,22260284,23147711,39355050,10632802,136261392,53672200,40393158,-1,1802703,198518,88432131
2023122411,449095852,430474641,302946116,251094210,192615017,184231907,174822972,148016995,163580956,157861058,143540736,130206258,122334975,116206307,121928169,9093014,9064292,-1,9038248,8973140,8893703,11100858,10091940,45840243,148016995,24754639,430474641,157861058,35505273,23150903,29899634,10633276,143540736,53673005,45592325,-1,1802808,198497,88451918
